Source,Target,Type,Weight
3200,1679,undirected,1
3200,1692,undirected,1
3200,2375,undirected,1
3200,3095,undirected,1
3200,3118,undirected,1
3200,3577,undirected,1
1679,1692,undirected,1
1679,2375,undirected,1
1679,3095,undirected,1
1679,3118,undirected,1
1679,3577,undirected,1
1692,2375,undirected,1
1692,3095,undirected,1
1692,3118,undirected,1
1692,3577,undirected,1
2375,3095,undirected,1
2375,3118,undirected,1
2375,3577,undirected,1
3095,3118,undirected,1
3095,3577,undirected,1
3118,3577,undirected,1
2860,4387,undirected,1
2344,2344,undirected,3
4387,2297,undirected,2
4387,1346,undirected,1
2297,1346,undirected,1
1318,4394,undirected,1
1318,3710,undirected,1
4394,3710,undirected,1
2495,2375,undirected,1
4161,1274,undirected,3
4255,553,undirected,1
2358,553,undirected,1
1237,1240,undirected,5
2722,2724,undirected,5
2722,2723,undirected,1
2722,2036,undirected,1
2722,104,undirected,5
2722,2037,undirected,1
2722,4462,undirected,1
2722,130,undirected,1
2722,1620,undirected,1
2722,2420,undirected,1
2722,3595,undirected,1
2722,571,undirected,1
2722,1831,undirected,1
2724,2723,undirected,1
2724,2036,undirected,1
2724,104,undirected,5
2724,2037,undirected,1
2724,4462,undirected,1
2724,130,undirected,1
2724,1620,undirected,1
2724,2420,undirected,1
2724,3595,undirected,1
2724,571,undirected,1
2724,1831,undirected,1
2723,2036,undirected,1
2723,104,undirected,1
2723,2037,undirected,1
2723,4462,undirected,1
2723,130,undirected,1
2723,1620,undirected,1
2723,2420,undirected,1
2723,3595,undirected,1
2723,571,undirected,1
2723,1831,undirected,1
2036,104,undirected,1
2036,2037,undirected,1
2036,4462,undirected,1
2036,130,undirected,1
2036,1620,undirected,1
2036,2420,undirected,1
2036,3595,undirected,1
2036,571,undirected,1
2036,1831,undirected,1
104,2037,undirected,1
104,4462,undirected,1
104,130,undirected,1
104,1620,undirected,1
104,2420,undirected,1
104,3595,undirected,1
104,571,undirected,1
104,1831,undirected,1
2037,4462,undirected,1
2037,130,undirected,1
2037,1620,undirected,1
2037,2420,undirected,1
2037,3595,undirected,1
2037,571,undirected,1
2037,1831,undirected,1
4462,130,undirected,8
4462,1620,undirected,1
4462,2420,undirected,1
4462,3595,undirected,1
4462,571,undirected,1
4462,1831,undirected,1
130,1620,undirected,3
130,2420,undirected,2
130,3595,undirected,2
130,571,undirected,1
130,1831,undirected,1
1620,2420,undirected,2
1620,3595,undirected,1
1620,571,undirected,1
1620,1831,undirected,1
2420,3595,undirected,1
2420,571,undirected,1
2420,1831,undirected,1
3595,571,undirected,2
3595,1831,undirected,1
571,1831,undirected,1
130,1469,undirected,8
130,2454,undirected,2
130,4093,undirected,1
1469,2454,undirected,1
1469,4093,undirected,1
2454,4093,undirected,1
130,3186,undirected,1
2375,3562,undirected,1
1084,1529,undirected,1
1084,303,undirected,2
1084,1092,undirected,1
1084,813,undirected,2
1084,1153,undirected,2
1084,1996,undirected,2
1084,1994,undirected,1
1529,303,undirected,1
1529,1312,undirected,1
1529,1092,undirected,1
1529,813,undirected,1
1529,1153,undirected,1
1529,1996,undirected,1
1529,1994,undirected,1
303,1092,undirected,1
303,813,undirected,2
303,1153,undirected,2
303,1996,undirected,2
303,1994,undirected,1
1312,1092,undirected,2
1312,1153,undirected,2
1312,1996,undirected,9
1312,1994,undirected,1
1092,813,undirected,1
1092,1153,undirected,1
1092,1996,undirected,1
1092,1994,undirected,1
813,1153,undirected,2
813,1996,undirected,2
813,1994,undirected,1
1153,1996,undirected,2
1153,1994,undirected,1
1996,1994,undirected,1
1237,816,undirected,1
1237,2242,undirected,1
816,2242,undirected,1
653,158,undirected,1
653,1366,undirected,1
158,1366,undirected,1
2885,1367,undirected,1
2885,1589,undirected,4
1367,1589,undirected,4
1589,2320,undirected,1
3380,3457,undirected,2
2344,4256,undirected,5
4255,4256,undirected,3
2375,4097,undirected,2
2375,1876,undirected,2
4097,1876,undirected,2
1589,3106,undirected,1
3577,2676,undirected,1
3577,134,undirected,1
3577,558,undirected,1
2676,134,undirected,1
2676,558,undirected,1
2676,1237,undirected,1
134,558,undirected,1
134,1237,undirected,1
558,1237,undirected,1
1589,159,undirected,1
1589,1167,undirected,1
1589,2999,undirected,1
159,1167,undirected,1
159,2999,undirected,1
1167,2999,undirected,1
1589,1729,undirected,2
1589,2840,undirected,1
1729,2840,undirected,1
1958,4161,undirected,1
1663,1214,undirected,1
3883,1589,undirected,9
3309,2559,undirected,1
3309,3210,undirected,1
3369,2559,undirected,1
3369,3210,undirected,1
3371,2559,undirected,1
3371,3210,undirected,1
1312,2559,undirected,6
1312,3210,undirected,1
2709,2559,undirected,8
2709,3210,undirected,1
2715,2559,undirected,1
2715,3210,undirected,1
2559,3210,undirected,1
1663,1379,undirected,2
1663,4061,undirected,2
1379,4061,undirected,1
4387,1762,undirected,1
1589,1762,undirected,1
3577,1762,undirected,1
1589,1170,undirected,2
377,426,undirected,2
377,427,undirected,2
377,428,undirected,2
377,2686,undirected,2
377,4161,undirected,2
426,427,undirected,2
426,428,undirected,2
426,2686,undirected,2
426,4161,undirected,2
427,428,undirected,2
427,2686,undirected,2
427,4161,undirected,2
428,2686,undirected,2
428,4161,undirected,2
2686,4161,undirected,2
2405,2401,undirected,1
2405,4161,undirected,1
2405,1331,undirected,1
2401,4161,undirected,11
2401,1331,undirected,1
4161,1331,undirected,1
1004,4176,undirected,1
1004,2709,undirected,1
1004,4161,undirected,1
1004,2269,undirected,1
1004,1169,undirected,1
1004,2985,undirected,1
1004,1415,undirected,1
1004,2043,undirected,1
1004,3904,undirected,1
1004,3898,undirected,1
4176,2709,undirected,1
4176,4161,undirected,1
4176,2269,undirected,1
4176,1169,undirected,1
4176,2985,undirected,1
4176,1415,undirected,1
4176,2043,undirected,1
4176,3904,undirected,1
4176,3898,undirected,1
2709,2269,undirected,1
2709,1169,undirected,1
2709,2985,undirected,5
2709,1415,undirected,6
2709,2043,undirected,5
2709,3904,undirected,1
2709,3898,undirected,1
4161,2269,undirected,1
4161,1169,undirected,1
4161,2985,undirected,1
4161,1415,undirected,1
4161,2043,undirected,1
4161,3904,undirected,1
4161,3898,undirected,1
2269,1169,undirected,1
2269,2985,undirected,1
2269,1415,undirected,1
2269,2043,undirected,1
2269,3904,undirected,1
2269,3898,undirected,1
1169,2985,undirected,1
1169,1415,undirected,1
1169,2043,undirected,1
1169,3904,undirected,1
1169,3898,undirected,1
2985,1415,undirected,1
2985,2043,undirected,1
2985,3904,undirected,1
2985,3898,undirected,1
1415,2043,undirected,1
1415,3904,undirected,1
1415,3898,undirected,1
2043,3904,undirected,1
2043,3898,undirected,1
3904,3898,undirected,1
1589,394,undirected,2
303,3633,undirected,1
303,2439,undirected,1
1440,813,undirected,5
1440,1312,undirected,18
1440,1153,undirected,1
1440,3633,undirected,4
1440,1996,undirected,5
1440,2439,undirected,1
813,1466,undirected,3
813,3633,undirected,1
813,2439,undirected,1
1312,3633,undirected,1
1312,2439,undirected,2
1153,1466,undirected,1
1153,3633,undirected,1
1153,2439,undirected,1
1084,3633,undirected,1
1466,3633,undirected,2
1466,1996,undirected,1
1466,2439,undirected,2
3633,1996,undirected,2
3633,2439,undirected,1
1996,2439,undirected,1
3269,1589,undirected,7
1589,3482,undirected,1
1589,3107,undirected,1
3482,3107,undirected,1
1042,1628,undirected,1
1042,1589,undirected,1
1628,1589,undirected,1
762,1589,undirected,1
658,1589,undirected,1
658,886,undirected,1
1589,886,undirected,1
1663,953,undirected,1
4,333,undirected,2
4187,4161,undirected,35
4187,1875,undirected,3
4187,1325,undirected,17
4161,1875,undirected,2
4161,1325,undirected,10
1875,1325,undirected,2
2078,1026,undirected,1
2078,175,undirected,2
2078,1589,undirected,10
1026,175,undirected,1
1026,1589,undirected,1
1570,2026,undirected,2
1570,812,undirected,2
2026,812,undirected,2
922,621,undirected,1
922,457,undirected,1
922,301,undirected,1
922,261,undirected,1
922,4161,undirected,1
922,2043,undirected,1
922,4162,undirected,1
621,457,undirected,3
621,301,undirected,1
621,261,undirected,1
621,4161,undirected,1
621,2043,undirected,1
621,4162,undirected,1
457,301,undirected,1
457,261,undirected,1
457,4161,undirected,1
457,2043,undirected,1
457,4162,undirected,1
301,261,undirected,1
301,4161,undirected,1
301,2043,undirected,1
301,4162,undirected,1
261,4161,undirected,1
261,2043,undirected,1
261,4162,undirected,1
4161,2043,undirected,1
4161,4162,undirected,1
2043,4162,undirected,1
611,1589,undirected,1
333,1957,undirected,1
302,1440,undirected,2
302,4161,undirected,1
302,1172,undirected,1
1440,4161,undirected,1
1440,1172,undirected,1
4161,1172,undirected,1
700,1485,undirected,1
700,4161,undirected,1
1485,4161,undirected,1
2344,2296,undirected,2
2344,2583,undirected,1
2296,4387,undirected,2
2296,2583,undirected,1
2296,1589,undirected,1
4387,2583,undirected,1
2583,1589,undirected,1
1589,3909,undirected,8
866,2100,undirected,2
866,1746,undirected,1
866,4161,undirected,1
2100,1746,undirected,1
2100,4161,undirected,1
1746,4161,undirected,2
1663,2918,undirected,1
752,1403,undirected,1
752,62,undirected,1
752,4161,undirected,1
1403,62,undirected,1
1403,4161,undirected,1
62,4161,undirected,1
291,814,undirected,1
291,679,undirected,1
291,1312,undirected,1
291,840,undirected,1
291,3171,undirected,1
814,679,undirected,1
814,1312,undirected,1
814,840,undirected,1
814,3171,undirected,1
679,1312,undirected,1
679,840,undirected,1
679,3171,undirected,1
1312,840,undirected,1
1312,3171,undirected,1
840,3171,undirected,1
2392,2279,undirected,1
2392,3702,undirected,1
2392,4161,undirected,1
2279,3702,undirected,1
2279,4161,undirected,1
3702,4161,undirected,1
1570,1845,undirected,1
1589,1845,undirected,1
4161,1271,undirected,4
4161,491,undirected,4
4161,1817,undirected,4
4161,3018,undirected,4
4161,635,undirected,4
4161,1257,undirected,4
1271,491,undirected,2
1271,1817,undirected,2
1271,3018,undirected,2
1271,635,undirected,2
1271,1257,undirected,2
491,1817,undirected,2
491,3018,undirected,2
491,635,undirected,2
491,1257,undirected,2
1817,3018,undirected,2
1817,635,undirected,2
1817,1257,undirected,2
3018,635,undirected,2
3018,1257,undirected,2
635,1257,undirected,2
1244,1589,undirected,1
1244,4387,undirected,1
717,265,undirected,1
717,84,undirected,1
2824,265,undirected,1
2824,84,undirected,1
265,84,undirected,1
1589,3723,undirected,1
4337,347,undirected,1
1570,3964,undirected,1
1570,2078,undirected,2
3964,2078,undirected,1
4129,978,undirected,3
4523,1415,undirected,16
4523,2985,undirected,16
4523,387,undirected,16
4523,4161,undirected,17
4523,284,undirected,16
4523,2214,undirected,15
4523,2222,undirected,14
1415,2985,undirected,16
1415,387,undirected,16
1415,4161,undirected,21
1415,284,undirected,16
1415,2214,undirected,15
1415,2222,undirected,14
2985,387,undirected,16
2985,4161,undirected,17
2985,284,undirected,16
2985,2214,undirected,15
2985,2222,undirected,14
387,4161,undirected,17
387,284,undirected,16
387,2214,undirected,15
387,2222,undirected,14
4161,284,undirected,34
4161,2214,undirected,22
4161,2222,undirected,16
284,2214,undirected,20
284,2222,undirected,15
2214,2222,undirected,15
526,355,undirected,3
4522,4187,undirected,19
4522,2803,undirected,19
4522,135,undirected,19
4522,3930,undirected,19
4522,1360,undirected,19
4522,4161,undirected,19
4522,284,undirected,13
4522,2222,undirected,11
4522,2214,undirected,5
4187,2803,undirected,19
4187,135,undirected,22
4187,3930,undirected,19
4187,1360,undirected,19
4187,4161,undirected,31
4187,284,undirected,15
4187,2222,undirected,11
4187,2214,undirected,5
2803,135,undirected,19
2803,3930,undirected,19
2803,1360,undirected,19
2803,4161,undirected,19
2803,284,undirected,13
2803,2222,undirected,11
2803,2214,undirected,5
135,3930,undirected,19
135,1360,undirected,19
135,4161,undirected,22
135,284,undirected,13
135,2222,undirected,11
135,2214,undirected,5
3930,1360,undirected,19
3930,4161,undirected,19
3930,284,undirected,13
3930,2222,undirected,11
3930,2214,undirected,5
1360,4161,undirected,19
1360,284,undirected,13
1360,2222,undirected,11
1360,2214,undirected,5
4161,2222,undirected,12
4161,2214,undirected,5
284,2222,undirected,12
284,2214,undirected,7
2222,2214,undirected,5
2336,1663,undirected,1
2336,4204,undirected,1
1663,4204,undirected,1
4522,2214,undirected,6
135,2214,undirected,6
4187,2214,undirected,6
2803,2214,undirected,6
3930,2214,undirected,6
1360,2214,undirected,6
4549,563,undirected,1
4549,1503,undirected,1
4549,2708,undirected,1
563,1503,undirected,1
563,2708,undirected,1
1503,2708,undirected,1
2222,2214,undirected,3
3992,4161,undirected,1
3992,3493,undirected,1
3992,3906,undirected,1
3992,1333,undirected,1
3992,3467,undirected,1
3992,1103,undirected,1
3992,3392,undirected,1
4161,3493,undirected,1
4161,3906,undirected,1
4161,1333,undirected,1
4161,3467,undirected,1
4161,1103,undirected,1
4161,3392,undirected,1
3493,3906,undirected,1
3493,1333,undirected,1
3493,3467,undirected,1
3493,1103,undirected,1
3493,3392,undirected,1
3906,1333,undirected,1
3906,3467,undirected,1
3906,1103,undirected,1
3906,3392,undirected,1
1333,3467,undirected,1
1333,1103,undirected,1
1333,3392,undirected,1
3467,1103,undirected,1
3467,3392,undirected,1
1103,3392,undirected,1
213,212,undirected,1
213,737,undirected,1
213,2120,undirected,1
213,2036,undirected,1
213,3291,undirected,1
213,1620,undirected,1
213,4187,undirected,1
213,4161,undirected,1
213,223,undirected,1
212,737,undirected,1
212,2120,undirected,1
212,2036,undirected,1
212,3291,undirected,1
212,1620,undirected,1
212,4187,undirected,1
212,4161,undirected,1
212,223,undirected,1
737,2120,undirected,1
737,2036,undirected,1
737,3291,undirected,1
737,1620,undirected,1
737,4187,undirected,1
737,4161,undirected,1
737,223,undirected,1
2120,2036,undirected,1
2120,3291,undirected,1
2120,1620,undirected,1
2120,4187,undirected,1
2120,4161,undirected,1
2120,223,undirected,1
2036,3291,undirected,1
2036,1620,undirected,5
2036,4187,undirected,1
2036,4161,undirected,1
2036,223,undirected,1
3291,1620,undirected,1
3291,4187,undirected,1
3291,4161,undirected,1
3291,223,undirected,1
1620,4187,undirected,1
1620,4161,undirected,1
1620,223,undirected,1
4187,223,undirected,1
4161,223,undirected,1
4523,2222,undirected,1
1415,2222,undirected,1
2985,2222,undirected,1
387,2222,undirected,1
4187,2104,undirected,3
4187,1882,undirected,3
4187,2401,undirected,3
4187,1200,undirected,3
4187,1517,undirected,3
4187,1170,undirected,3
4187,1415,undirected,4
4161,2104,undirected,3
4161,1882,undirected,3
4161,1200,undirected,3
4161,1517,undirected,3
4161,1170,undirected,5
135,2104,undirected,3
135,1882,undirected,3
135,2401,undirected,3
135,1200,undirected,3
135,1517,undirected,3
135,1170,undirected,3
135,1415,undirected,3
2104,1882,undirected,3
2104,2401,undirected,3
2104,1200,undirected,3
2104,1517,undirected,3
2104,1170,undirected,3
2104,1415,undirected,3
1882,2401,undirected,3
1882,1200,undirected,3
1882,1517,undirected,3
1882,1170,undirected,3
1882,1415,undirected,3
2401,1200,undirected,3
2401,1517,undirected,3
2401,1170,undirected,3
2401,1415,undirected,3
1200,1517,undirected,3
1200,1170,undirected,3
1200,1415,undirected,3
1517,1170,undirected,3
1517,1415,undirected,3
1170,1415,undirected,3
4161,915,undirected,1
4161,2131,undirected,1
4161,2967,undirected,1
915,2131,undirected,1
915,2967,undirected,1
2131,2967,undirected,1
1891,1199,undirected,1
1891,284,undirected,1
1891,2475,undirected,1
1891,169,undirected,1
1891,283,undirected,1
1891,433,undirected,1
1891,4161,undirected,1
1891,4187,undirected,1
1891,4167,undirected,1
1891,1,undirected,1
1891,1505,undirected,1
1199,284,undirected,1
1199,2475,undirected,1
1199,169,undirected,1
1199,283,undirected,1
1199,433,undirected,1
1199,4161,undirected,2
1199,4187,undirected,2
1199,4167,undirected,2
1199,1,undirected,1
1199,1505,undirected,1
284,2475,undirected,2
284,169,undirected,2
284,283,undirected,2
284,433,undirected,2
284,4167,undirected,2
284,1,undirected,3
284,1505,undirected,3
2475,169,undirected,2
2475,283,undirected,2
2475,433,undirected,2
2475,4161,undirected,2
2475,4187,undirected,2
2475,4167,undirected,2
2475,1,undirected,2
2475,1505,undirected,2
