Id,Label,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
3783,stunning,17,22,4,0.3694,0.384711,1272.721701,0.023249,0.023249,1,0.000218,0,0.558824,76,0.063914
3855,TagsForLikes,17,1230,5,0.327273,0.339713,177.50065,0.017073,0.017073,1,0.00023,0,0.602941,82,0.041251
2077,jakarta,17,24,5,0.333937,0.352529,2649.692479,0.016564,0.016564,1,0.000229,0,0.404412,55,0.044803
1474,FunTimes,17,27,5,0.367927,0.38808,3360.047583,0.027055,0.027055,1,0.000219,0,0.470588,64,0.072186
4051,Tomorrowland,16,26,4,0.373167,0.389736,3732.961787,0.021322,0.021322,1,0.000233,0,0.316667,38,0.061602
2824,nilerodgers,16,37,4,0.395781,0.414465,16624.48128,0.024856,0.024856,1,0.000237,0,0.283333,34,0.076215
3124,potato,16,20,5,0.349459,0.37293,9676.650276,0.016969,0.016969,1,0.000231,0,0.6,72,0.050587
4016,Tickets,16,26,5,0.345156,0.359338,1729.045363,0.013689,0.013689,1,0.000224,0,0.375,45,0.040071
4097,travel,16,34,5,0.354013,0.372109,8714.250657,0.018426,0.018426,1,0.000237,0,0.266667,32,0.052408
1994,instafun,16,16,5,0.352857,0.376411,2309.673022,0.028139,0.028139,1,0.000216,0,0.575,69,0.071727
2609,mileskane,16,50,4,0.375127,0.392596,10960.1506,0.022623,0.022623,1,0.000231,0,0.333333,40,0.068893
2703,murray,16,28,4,0.375923,0.393782,3624.335507,0.017831,0.017831,1,0.00023,0,0.525,63,0.064829
2817,NightLife,16,23,5,0.355491,0.370596,93.228967,0.027721,0.027721,1,0.000215,0,0.683333,82,0.066907
1927,igers,16,24,5,0.351931,0.367273,1794.16776,0.018139,0.018139,1,0.000224,0,0.541667,65,0.048146
1439,friend,16,19,5,0.348909,0.366475,1199.609528,0.021364,0.021364,1,0.000218,0,0.533333,64,0.055164
3180,punk,16,20,5,0.353759,0.370096,2816.699471,0.021001,0.021001,1,0.000229,0,0.383333,46,0.055659
3256,reading,16,17,5,0.345587,0.362048,1525.324767,0.020342,0.020342,1,0.000217,0,0.641667,77,0.053395
1993,instafood,16,127,5,0.337783,0.357931,2313.823912,0.021295,0.021295,1,0.000222,0,0.608333,73,0.054751
1335,fine,16,25,5,0.322576,0.336446,33.420765,0.019249,0.019249,1,0.000215,0,0.908333,109,0.045148
68,AFC,16,17,5,0.330917,0.342762,0,0.017471,0.017471,1,0.000216,0,1,120,0.04187
972,DENCH,16,16,5,0.330917,0.342762,0,0.017471,0.017471,1,0.000215,0,1,120,0.04187
1044,Dogs,16,16,5,0.330917,0.342762,0,0.017471,0.017471,1,0.000215,0,1,120,0.04187
3888,Teaching,16,16,5,0.330917,0.342762,0,0.017471,0.017471,1,0.000215,0,1,120,0.04187
3877,Tattoos,16,16,5,0.330917,0.342762,0,0.017471,0.017471,1,0.000215,0,1,120,0.04187
3050,piercings,16,16,5,0.330917,0.342762,0,0.017471,0.017471,1,0.000215,0,1,120,0.04187
1736,Gym,16,16,5,0.330917,0.342762,0,0.017471,0.017471,1,0.000215,0,1,120,0.04187
1517,germany,16,34,5,0.350289,0.367706,5788.417492,0.017397,0.017397,11,0.00022,0,0.483333,58,0.049738
561,BritishLions,16,21,4,0.373513,0.39094,5654.072478,0.016341,0.016341,1,0.000226,0,0.341667,41,0.059935
476,blog,16,20,4,0.379434,0.396774,4355.683875,0.024076,0.024076,1,0.000222,0,0.483333,58,0.070046
4111,trust,16,16,5,0.335862,0.357494,2491.336433,0.018037,0.018037,1,0.000222,0,0.525,63,0.048509
135,America,16,176,5,0.320312,0.329667,123.784844,0.007213,0.007213,11,0.000223,0,0.625,75,0.024641
527,brasil,16,20,5,0.344538,0.363309,72.53534,0.028355,0.028355,1,0.000216,0,0.783333,94,0.067709
529,brazil,16,22,5,0.344538,0.363309,72.53534,0.028355,0.028355,1,0.000216,0,0.783333,94,0.067709
4399,wine,16,19,4,0.39813,0.416271,12927.34144,0.023392,0.023392,1,0.000221,0,0.433333,52,0.074895
320,Bastille,15,61,4,0.367713,0.383883,8613.67312,0.016327,0.016327,1,0.000243,0,0.228571,24,0.051913
3369,Roskilde,15,28,5,0.352295,0.364788,385.559463,0.020163,0.020163,1,0.000222,0,0.466667,49,0.0517
3808,summernights,15,20,5,0.333434,0.352755,568.55878,0.015068,0.015068,1,0.000233,0,0.352381,37,0.041744
1041,dog,15,15,5,0.33477,0.348299,21394.91868,0.006347,0.006347,1,0.000233,0,0.228571,24,0.024701
686,cavendish,15,15,4,0.373766,0.391223,2127.39152,0.017211,0.017211,1,0.000219,0,0.6,63,0.061899
748,city,15,16,5,0.351959,0.365251,1278.261174,0.018805,0.018805,1,0.000216,0,0.609524,64,0.049398
3305,retro,15,15,5,0.339284,0.350862,937.689782,0.014422,0.014422,1,0.000221,0,0.504762,53,0.037722
2901,Oasis,15,16,5,0.356637,0.370284,17871.58777,0.012696,0.012696,1,0.00024,0,0.285714,30,0.040009
1076,dream,15,24,4,0.374398,0.390507,3503.51709,0.027015,0.027015,1,0.00022,0,0.47619,50,0.070961
346,BBQ,15,39,4,0.39325,0.412131,11379.04278,0.024343,0.024343,1,0.000219,0,0.409524,43,0.0782
1630,gold,15,27,4,0.383742,0.401385,1348.420761,0.028295,0.028295,1,0.000219,0,0.657143,69,0.077558
2643,moment,15,45,5,0.339545,0.354833,3638.378884,0.013281,0.013281,1,0.000226,0,0.52381,55,0.037539
2359,LionsTour2013,15,20,4,0.374905,0.392502,1242.309256,0.017949,0.017949,1,0.000219,0,0.457143,48,0.065083
1789,hdfest,15,19,5,0.338558,0.353165,449.720057,0.012034,0.012034,1,0.000222,0,0.580952,61,0.035168
3457,seaofred,15,72,5,0.336832,0.348555,503.76919,0.007445,0.007445,1,0.000239,0,0.27619,29,0.030642
2327,lights,15,19,4,0.383809,0.401818,7545.100341,0.032072,0.032072,1,0.000215,0,0.571429,60,0.084436
3273,RedLips,15,25,5,0.345425,0.369825,7350.140163,0.016812,0.016812,1,0.000223,0,0.52381,55,0.049327
3210,queue,15,15,5,0.353166,0.367404,17003.33633,0.014743,0.014743,1,0.00022,0,0.466667,49,0.043655
1673,got,15,20,5,0.30965,0.321195,0,0.007792,0.007792,1,0.000217,0,1,105,0.023383
350,be,15,16,5,0.30965,0.321195,0,0.007792,0.007792,1,0.000215,0,1,105,0.023383
37,a,15,32,5,0.30965,0.321195,0,0.007792,0.007792,1,0.000223,0,1,105,0.023383
3153,princess,15,17,5,0.30965,0.321195,0,0.007792,0.007792,1,0.000216,0,1,105,0.023383
1391,for,15,22,5,0.30965,0.321195,0,0.007792,0.007792,1,0.000217,0,1,105,0.023383
2432,loved,15,16,5,0.30965,0.321195,0,0.007792,0.007792,1,0.000215,0,1,105,0.023383
2042,it,15,24,5,0.30965,0.321195,0,0.007792,0.007792,1,0.000218,0,1,105,0.023383
4007,though,15,18,5,0.30965,0.321195,0,0.007792,0.007792,1,0.000217,0,1,105,0.023383
3791,such,15,16,5,0.30965,0.321195,0,0.007792,0.007792,1,0.000215,0,1,105,0.023383
142,an,15,21,5,0.30965,0.321195,0,0.007792,0.007792,1,0.000216,0,1,105,0.023383
3885,TDF13,15,23,4,0.373576,0.390921,3135.040011,0.015713,0.015713,1,0.000226,0,0.380952,40,0.058142
3930,texas,15,155,5,0.332383,0.343191,2182.110818,0.007587,0.007587,11,0.000223,0,0.52381,55,0.025823
1806,heels,15,30,5,0.335607,0.346093,0,0.021355,0.021355,1,0.000214,0,1,105,0.048643
756,classy,15,30,5,0.335607,0.346093,0,0.021355,0.021355,1,0.000214,0,1,105,0.048643
2234,lady,15,30,5,0.335607,0.346093,0,0.021355,0.021355,1,0.000214,0,1,105,0.048643
2102,jj,15,34,5,0.335607,0.346093,0,0.021355,0.021355,1,0.000214,0,1,105,0.048643
621,cake,15,17,5,0.362862,0.379336,11241.62858,0.017627,0.017627,1,0.000222,0,0.380952,40,0.051672
457,birthday,15,22,4,0.370979,0.38616,11309.88525,0.02078,0.02078,1,0.000222,0,0.361905,38,0.058345
3593,sister,15,21,5,0.337423,0.351257,304.645547,0.012926,0.012926,1,0.00022,0,0.561905,59,0.036494
925,daftpunk,14,52,5,0.339831,0.349206,12307.82668,0.007785,0.007785,1,0.000234,0,0.230769,21,0.024902
2389,Lmao,14,28,5,0.340825,0.360038,454.919852,0.020873,0.020873,1,0.000222,0,0.67033,61,0.053192
890,crowd,14,15,4,0.371414,0.388494,2352.531378,0.019766,0.019766,1,0.000218,0,0.483516,44,0.058793
722,children,14,26,5,0.329832,0.345103,149.603289,0.01387,0.01387,1,0.000222,0,0.67033,61,0.037628
414,besties,14,21,5,0.343362,0.361036,111.680565,0.023785,0.023785,1,0.000219,0,0.593407,54,0.05787
2715,musicfestival,14,19,4,0.384342,0.402025,6869.352286,0.02743,0.02743,1,0.000216,0,0.516484,47,0.080177
1851,holiday,14,26,5,0.361528,0.382603,5510.053697,0.021181,0.021181,1,0.000225,0,0.472527,43,0.058574
1058,dontjudgeme,14,15,5,0.357327,0.37547,13758.97078,0.021113,0.021113,1,0.000219,0,0.681319,62,0.056742
3586,Singapore,14,14,5,0.323165,0.332246,8130.317866,0.006536,0.006536,1,0.000224,0,0.472527,43,0.019688
1965,in,14,17,5,0.33366,0.3472,1731.213702,0.011779,0.011779,1,0.000222,0,0.450549,41,0.03352
2441,lovely,14,15,5,0.379955,0.39761,15475.31996,0.024471,0.024471,1,0.000219,0,0.56044,51,0.068727
499,book,14,17,4,0.367225,0.381813,3615.125251,0.02086,0.02086,1,0.000219,0,0.769231,70,0.057221
4416,wishiwasthere,14,176,4,0.368509,0.384786,6102.961336,0.017791,0.017791,1,0.000228,0,0.274725,25,0.054838
207,asos,14,14,4,0.400942,0.419076,3507.089248,0.032717,0.032717,1,0.000217,0,0.538462,49,0.089722
4033,tired,14,17,5,0.356637,0.374379,14923.05774,0.020614,0.020614,1,0.000225,0,0.549451,50,0.055498
2916,old,14,33,4,0.369123,0.384146,903.246108,0.022244,0.022244,1,0.000221,0,0.692308,63,0.060508
1004,digital,14,14,4,0.363249,0.377371,2119.974482,0.015822,0.015822,11,0.000218,0,0.582418,53,0.048763
215,athletics,14,21,4,0.377848,0.394817,1625.690669,0.018457,0.018457,1,0.000217,0,0.582418,53,0.06598
3398,RWC7s,14,21,4,0.375032,0.392578,2175.390557,0.016521,0.016521,1,0.000222,0,0.461538,42,0.060839
3843,swimming,14,14,5,0.367012,0.387786,19757.96523,0.01662,0.01662,1,0.00022,0,0.472527,43,0.056938
543,bringiton,14,17,5,0.348086,0.362643,1752.34938,0.010593,0.010593,1,0.000223,0,0.417582,38,0.041611
1171,english,14,17,4,0.367927,0.383977,3068.373517,0.013724,0.013724,1,0.000225,0,0.648352,59,0.0486
559,britishirishlions,13,19,4,0.360939,0.375301,6159.784629,0.013135,0.013135,1,0.000227,0,0.371795,29,0.045501
3429,satchels,13,841,4,0.349349,0.364367,590.787766,0.013656,0.013656,1,0.000229,0,0.641026,50,0.041202
1029,dj,13,42,5,0.336858,0.351231,361.737092,0.013968,0.013968,1,0.000226,0,0.551282,43,0.037314
3309,rf13,13,27,4,0.378009,0.394629,1796.250994,0.025678,0.025678,1,0.000218,0,0.589744,46,0.069987
2078,jakebugg,13,41,4,0.364085,0.379404,2193.230045,0.015961,0.015961,1,0.000225,0,0.346154,27,0.051019
2003,instapic,13,17,5,0.341456,0.352894,899.505708,0.016159,0.016159,1,0.000218,0,0.602564,47,0.040118
373,bed,13,14,4,0.363547,0.377522,5811.717634,0.012792,0.012792,1,0.000219,0,0.448718,35,0.043708
4397,window,13,13,5,0.327757,0.338746,0,0.014328,0.014328,1,0.000214,0,1,78,0.035415
3816,sunlight,13,13,5,0.327757,0.338746,0,0.014328,0.014328,1,0.000214,0,1,78,0.035415
464,blackhair,13,13,5,0.327757,0.338746,0,0.014328,0.014328,1,0.000214,0,1,78,0.035415
4490,yellow,13,13,5,0.327757,0.338746,0,0.014328,0.014328,1,0.000214,0,1,78,0.035415
3637,smooth,13,13,5,0.327757,0.338746,0,0.014328,0.014328,1,0.000214,0,1,78,0.035415
1931,igmood,13,13,5,0.327757,0.338746,0,0.014328,0.014328,1,0.000214,0,1,78,0.035415
1853,holidays,13,16,5,0.351847,0.368665,1882.074096,0.016967,0.016967,1,0.000218,0,0.564103,44,0.04604
2593,MickJagger,13,208,4,0.361587,0.376374,7794.105412,0.012555,0.012555,1,0.000226,0,0.423077,33,0.042805
3073,Play,13,13,5,0.344163,0.362534,3405.03665,0.015369,0.015369,1,0.00022,0,0.487179,38,0.042775
2909,off,13,15,5,0.317101,0.328775,0,0.013235,0.013235,1,0.000213,0,1,78,0.031845
3331,road,13,15,5,0.317101,0.328775,0,0.013235,0.013235,1,0.000213,0,1,78,0.031845
2637,model,13,13,5,0.317101,0.328775,0,0.013235,0.013235,1,0.000212,0,1,78,0.031845
74,afrojack,13,19,5,0.353561,0.369204,86.5133,0.024475,0.024475,1,0.000217,0,0.717949,56,0.060175
611,BUZZING,13,24,4,0.368141,0.384673,4013.537675,0.013586,0.013586,1,0.000222,0,0.282051,22,0.049312
158,annoyed,13,13,5,0.327879,0.338065,5758.509437,0.003899,0.003899,1,0.000221,0,0.717949,56,0.017527
2296,letour,13,36,4,0.377268,0.39414,465.441117,0.017875,0.017875,1,0.000217,0,0.525641,41,0.064564
1412,FP3,13,39,5,0.291258,0.302477,17847.85157,0.003227,0.003227,1,0.000232,0,0.346154,27,0.014418
2676,motorsport,13,15,5,0.309261,0.321417,275.780429,0.00493,0.00493,1,0.00022,0,0.576923,45,0.020008
4029,tinthepark,13,35,4,0.371882,0.388061,1352.249773,0.020294,0.020294,1,0.000222,0,0.448718,35,0.059274
4516,yummy,13,117,5,0.342301,0.357893,827.846817,0.016511,0.016511,1,0.000218,0,0.705128,55,0.043209
2903,Obsessed,13,13,5,0.346452,0.360234,3460.362967,0.015471,0.015471,1,0.000217,0,0.538462,42,0.042971
144,ancol,13,13,5,0.335887,0.35283,1234.056847,0.01513,0.01513,1,0.000221,0,0.525641,41,0.041218
1333,Final,13,13,5,0.324301,0.335268,3096.04025,0.005625,0.005625,11,0.000225,0,0.461538,36,0.019057
34,8Acts,13,13,5,0.338817,0.352179,0,0.023677,0.023677,1,0.000214,0,1,78,0.054479
2094,Jem,13,13,5,0.338817,0.352179,0,0.023677,0.023677,1,0.000214,0,1,78,0.054479
150,Angel,13,13,5,0.338817,0.352179,0,0.023677,0.023677,1,0.000214,0,1,78,0.054479
2097,Jerico,13,13,5,0.338817,0.352179,0,0.023677,0.023677,1,0.000214,0,1,78,0.054479
2176,Kim,13,13,5,0.338817,0.352179,0,0.023677,0.023677,1,0.000214,0,1,78,0.054479
938,Danielle,13,13,5,0.338817,0.352179,0,0.023677,0.023677,1,0.000214,0,1,78,0.054479
2222,Kuwait,13,204,5,0.318951,0.327447,119.893002,0.004991,0.004991,11,0.000222,0,0.717949,56,0.018262
354,BeadyEye,13,28,4,0.362386,0.377428,3397.189338,0.015026,0.015026,1,0.000224,0,0.564103,44,0.048737
3547,shop,13,15,5,0.339362,0.353365,187.16986,0.015215,0.015215,1,0.000218,0,0.589744,46,0.039981
4088,toy,13,16,5,0.321289,0.338343,3983.69774,0.00894,0.00894,1,0.000223,0,0.410256,32,0.027675
3933,tgif,12,35822,5,0.345533,0.362191,2947.539054,0.012228,0.012228,0,0.000225,0,0.757576,50,0.036776
2678,movie,12,19,5,0.3631,0.383928,7716.871492,0.017884,0.017884,1,0.00022,0,0.393939,26,0.052208
2379,livemusic,12,18,4,0.396561,0.415236,4755.122203,0.024892,0.024892,1,0.000216,0,0.757576,50,0.072938
4286,we,12,17,5,0.343575,0.357712,4904.964699,0.014615,0.014615,1,0.000216,0,0.515152,34,0.039819
2435,lovehim,12,15,4,0.396525,0.415199,15281.47442,0.023228,0.023228,1,0.000233,0,0.272727,18,0.06938
2091,jealous,12,121,4,0.390993,0.410494,11600.76542,0.020773,0.020773,1,0.000236,0,0.287879,19,0.069853
601,Business,12,19,4,0.335734,0.347881,2395.066476,0.009107,0.009107,1,0.000223,0,0.348485,23,0.031583
1554,giveaway,12,432,4,0.349322,0.364254,437.775784,0.013546,0.013546,1,0.000222,0,0.69697,46,0.040675
3195,PyramidStage,12,111,4,0.369863,0.386424,9234.322596,0.018389,0.018389,1,0.000224,0,0.378788,25,0.054468
3146,pride,12,32,4,0.383178,0.400256,4421.326595,0.020147,0.020147,1,0.000221,0,0.409091,27,0.064605
4356,white,12,20,5,0.35552,0.37258,5534.197111,0.017405,0.017405,1,0.000218,0,0.515152,34,0.048274
1495,garorock,12,16,5,0.348579,0.365372,298.171371,0.022107,0.022107,1,0.000217,0,0.636364,42,0.056019
3573,silly,12,23,5,0.331164,0.350327,141.430634,0.015866,0.015866,1,0.000219,0,0.575758,38,0.041708
976,denver,12,13,5,0.339675,0.35029,3698.860721,0.011992,0.011992,1,0.000214,0,0.848485,56,0.032919
2434,loveher,12,16,4,0.358775,0.375941,10192.36561,0.013731,0.013731,1,0.00023,0,0.227273,15,0.041801
1114,earlier,12,12,5,0.328804,0.338027,0,0.01249,0.01249,1,0.000214,0,1,66,0.030691
3645,sobe,12,12,5,0.328804,0.338027,0,0.01249,0.01249,1,0.000214,0,1,66,0.030691
2228,lace,12,12,5,0.328804,0.338027,0,0.01249,0.01249,1,0.000214,0,1,66,0.030691
4472,xxi,12,12,5,0.328804,0.338027,0,0.01249,0.01249,1,0.000214,0,1,66,0.030691
573,browneyes,12,12,5,0.328804,0.338027,0,0.01249,0.01249,1,0.000214,0,1,66,0.030691
4120,tune,12,40,4,0.363308,0.378162,5173.028091,0.015813,0.015813,1,0.000226,0,0.378788,25,0.046309
1651,goodmorning,12,14,5,0.336321,0.35571,129.992369,0.016004,0.016004,1,0.000221,0,0.560606,37,0.04247
1024,diva,12,17,5,0.32199,0.335279,1817.755651,0.008689,0.008689,1,0.000224,0,0.484848,32,0.024134
1499,gay,12,12,5,0.328438,0.345999,2722.470108,0.011481,0.011481,1,0.000222,0,0.484848,32,0.032267
1566,glasses,12,12,5,0.326741,0.337745,0,0.013399,0.013399,1,0.000213,0,1,66,0.033422
1564,glass,12,12,5,0.326741,0.337745,0,0.013399,0.013399,1,0.000213,0,1,66,0.033422
2458,loveyou,12,14,5,0.314712,0.336864,1298.331478,0.01069,0.01069,1,0.00023,0,0.378788,25,0.0317
3433,SAVAGES,12,12,4,0.355064,0.368131,1200.399517,0.012047,0.012047,1,0.000216,0,0.575758,38,0.038597
1289,fb,12,96,4,0.403978,0.422783,15219.08052,0.026232,0.026232,1,0.000228,0,0.242424,16,0.079603
4085,TourdeFrance2013,12,15,4,0.374398,0.390752,1427.472541,0.015138,0.015138,1,0.000219,0,0.545455,36,0.054862
3476,selca,12,12,5,0.326597,0.337907,4895.590907,0.011405,0.011405,1,0.000216,0,0.515152,34,0.028679
3220,racing,12,12,4,0.339753,0.352021,3281.253721,0.008549,0.008549,1,0.000217,0,0.606061,40,0.029362
1282,favorite,12,36,5,0.316693,0.333872,103.327449,0.009723,0.009723,1,0.000224,0,0.484848,32,0.028225
1275,fashiongirl,12,12,5,0.322247,0.335618,0,0.016533,0.016533,1,0.000211,0,1,66,0.038677
1670,gorgeous,12,28,5,0.34093,0.356143,1803.142175,0.014004,0.014004,1,0.000217,0,0.560606,37,0.038181
89,airboatlife,12,21,5,0.314243,0.325576,130.72303,0.005499,0.005499,1,0.000226,0,0.560606,37,0.017495
223,Aus,12,18,5,0.341061,0.354088,2337.733405,0.006823,0.006823,1,0.000216,0,0.606061,40,0.029216
3534,shiabs,12,24,5,0.304581,0.316509,0,0.008522,0.008522,1,0.000216,0,1,66,0.0223
42,abs,12,24,5,0.304581,0.316509,0,0.008522,0.008522,1,0.000216,0,1,66,0.0223
1648,goodlooking,12,24,5,0.304581,0.316509,0,0.008522,0.008522,1,0.000216,0,1,66,0.0223
2510,man,12,31,5,0.304581,0.316509,0,0.008522,0.008522,1,0.000216,0,1,66,0.0223
4281,waw,12,24,5,0.304581,0.316509,0,0.008522,0.008522,1,0.000216,0,1,66,0.0223
3599,siwonchoi,12,24,5,0.304581,0.316509,0,0.008522,0.008522,1,0.000216,0,1,66,0.0223
3598,siwon407,12,24,5,0.304581,0.316509,0,0.008522,0.008522,1,0.000216,0,1,66,0.0223
3689,southafrica,12,12,5,0.352351,0.365955,5162.302797,0.012196,0.012196,1,0.000217,0,0.606061,40,0.039029
4237,volvo,12,14,5,0.321382,0.33255,0,0.012987,0.012987,1,0.000213,0,1,66,0.03165
3400,s60,12,14,5,0.321382,0.33255,0,0.012987,0.012987,1,0.000213,0,1,66,0.03165
3282,refueling,12,14,5,0.321382,0.33255,0,0.012987,0.012987,1,0.000213,0,1,66,0.03165
3850,t4,12,14,5,0.321382,0.33255,0,0.012987,0.012987,1,0.000213,0,1,66,0.03165
4349,wheel,12,14,5,0.321382,0.33255,0,0.012987,0.012987,1,0.000213,0,1,66,0.03165
2722,muslim,12,20,5,0.314043,0.324447,0,0.005723,0.005723,1,0.000219,0,1,66,0.01836
2724,muslimah,12,20,5,0.314043,0.324447,0,0.005723,0.005723,1,0.000219,0,1,66,0.01836
2723,muslima,12,12,5,0.314043,0.324447,0,0.005723,0.005723,1,0.000215,0,1,66,0.01836
104,Allah,12,20,5,0.314043,0.324447,0,0.005723,0.005723,1,0.000219,0,1,66,0.01836
2037,Islamic,12,12,5,0.314043,0.324447,0,0.005723,0.005723,1,0.000215,0,1,66,0.01836
2420,lord,12,14,5,0.314043,0.324447,0,0.005723,0.005723,1,0.000215,0,1,66,0.01836
1831,hijabi,12,12,5,0.314043,0.324447,0,0.005723,0.005723,1,0.000215,0,1,66,0.01836
2475,Lulu,12,21,5,0.299331,0.309752,0.2,0.002803,0.002803,11,0.000217,0,0.969697,64,0.013273
169,ArabSpring,12,21,5,0.299331,0.309752,0.2,0.002803,0.002803,11,0.000217,0,0.969697,64,0.013273
283,Bah,12,21,5,0.299331,0.309752,0.2,0.002803,0.002803,11,0.000217,0,0.969697,64,0.013273
433,BH,12,21,5,0.299331,0.309752,0.2,0.002803,0.002803,11,0.000217,0,0.969697,64,0.013273
4167,UN,12,24,5,0.299331,0.309752,0.2,0.002803,0.002803,11,0.000218,0,0.969697,64,0.013273
1,14-Feb,12,23,5,0.299331,0.309752,0.2,0.002803,0.002803,11,0.000218,0,0.969697,64,0.013273
2381,Liverpool,12,15,4,0.374176,0.390639,2933.675265,0.014745,0.014745,11,0.000217,0,0.424242,28,0.05266
1081,dresses,12,12,5,0.349487,0.364931,0,0.022725,0.022725,1,0.000212,0,1,66,0.054376
2274,leavers,12,12,5,0.349487,0.364931,0,0.022725,0.022725,1,0.000212,0,1,66,0.054376
249,awh,12,12,5,0.349487,0.364931,0,0.022725,0.022725,1,0.000212,0,1,66,0.054376
1290,fbloggers,12,20,5,0.349984,0.364657,2141.996105,0.015761,0.015761,1,0.000216,0,0.712121,47,0.043711
131,amazingearth,12,12,5,0.320986,0.341136,0,0.01074,0.01074,1,0.000218,0,1,66,0.032382
3591,siralex,12,12,5,0.320986,0.341136,0,0.01074,0.01074,1,0.000218,0,1,66,0.032382
2504,Maldives,12,12,5,0.320986,0.341136,0,0.01074,0.01074,1,0.000218,0,1,66,0.032382
3590,sink,12,12,5,0.320986,0.341136,0,0.01074,0.01074,1,0.000218,0,1,66,0.032382
2652,monkey,12,12,5,0.320986,0.341136,0,0.01074,0.01074,1,0.000218,0,1,66,0.032382
2128,jurrasicpark,12,12,5,0.320986,0.341136,0,0.01074,0.01074,1,0.000218,0,1,66,0.032382
3087,pluto,12,12,5,0.320986,0.341136,0,0.01074,0.01074,1,0.000218,0,1,66,0.032382
3694,space,12,12,5,0.320986,0.341136,0,0.01074,0.01074,1,0.000218,0,1,66,0.032382
1263,FamilyGuy,12,12,5,0.320986,0.341136,0,0.01074,0.01074,1,0.000218,0,1,66,0.032382
4383,WillSmith,12,12,5,0.320986,0.341136,0,0.01074,0.01074,1,0.000218,0,1,66,0.032382
3048,picstitch,11,11,5,0.331214,0.351404,2784.366158,0.011404,0.011404,1,0.00022,0,0.563636,31,0.033896
2231,Ladies,11,11,5,0.345856,0.366181,3615.84214,0.019668,0.019668,1,0.000219,0,0.472727,26,0.051283
3357,rollingsstones,11,41,4,0.363696,0.378745,467.13337,0.015378,0.015378,1,0.000219,0,0.436364,24,0.049811
459,birthdaygirl,11,24,5,0.342301,0.360076,178.867341,0.019501,0.019501,1,0.000217,0,0.618182,34,0.049299
2924,omg,11,16,5,0.330004,0.339578,3168.486878,0.009984,0.009984,1,0.000229,0,0.527273,29,0.026049
3401,Sad,11,21,4,0.39058,0.408668,25016.00842,0.019533,0.019533,1,0.000222,0,0.345455,19,0.062152
